cod;nome;período;valor
14;RR;2004;1
43;RS;2004;106
42;SC;2004;32
28;SE;2004;14
35;SP;2004;458
17;TO;2004;6
12;AC;2004;7
27;AL;2004;35
13;AM;2004;14
16;AP;2004;5
29;BA;2004;78
23;CE;2004;51
53;DF;2004;29
32;ES;2004;80
52;GO;2004;50
21;MA;2004;23
31;MG;2004;220
50;MS;2004;24
51;MT;2004;36
15;PA;2004;42
25;PB;2004;41
26;PE;2004;189
22;PI;2004;8
41;PR;2004;132
43;RS;2005;114
42;SC;2005;33
28;SE;2005;12
35;SP;2005;367
17;TO;2005;6
11;RO;2005;25
14;RR;2005;2
33;RJ;2005;329
24;RN;2005;12
12;AC;2005;1
27;AL;2005;36
13;AM;2005;13
16;AP;2005;5
29;BA;2005;114
23;CE;2005;66
53;DF;2005;25
32;ES;2005;101
52;GO;2005;52
21;MA;2005;21
31;MG;2005;204
50;MS;2005;26
51;MT;2005;32
15;PA;2005;56
25;PB;2005;36
26;PE;2005;197
22;PI;2005;11
41;PR;2005;121
31;MG;2006;204
12;AC;2006;2
27;AL;2006;64
13;AM;2006;22
16;AP;2006;0
29;BA;2006;131
23;CE;2006;43
53;DF;2006;33
32;ES;2006;100
52;GO;2006;69
21;MA;2006;24
50;MS;2006;17
51;MT;2006;22
15;PA;2006;71
25;PB;2006;39
26;PE;2006;197
22;PI;2006;11
41;PR;2006;140
33;RJ;2006;319
24;RN;2006;21
11;RO;2006;25
14;RR;2006;3
43;RS;2006;83
42;SC;2006;34
28;SE;2006;15
35;SP;2006;387
17;TO;2006;6
28;SE;2007;19
12;AC;2007;4
27;AL;2007;74
13;AM;2007;25
16;AP;2007;5
29;BA;2007;133
23;CE;2007;43
53;DF;2007;28
32;ES;2007;111
52;GO;2007;73
21;MA;2007;23
31;MG;2007;218
50;MS;2007;29
51;MT;2007;35
15;PA;2007;58
25;PB;2007;42
26;PE;2007;192
22;PI;2007;15
41;PR;2007;134
33;RJ;2007;272
24;RN;2007;23
11;RO;2007;9
14;RR;2007;2
43;RS;2007;100
17;TO;2007;8
35;SP;2007;291
42;SC;2007;21
53;DF;2008;38
17;TO;2008;10
35;SP;2008;292
28;SE;2008;11
42;SC;2008;43
43;RS;2008;118
14;RR;2008;2
11;RO;2008;17
24;RN;2008;36
33;RJ;2008;219
41;PR;2008;168
22;PI;2008;8
26;PE;2008;166
25;PB;2008;49
15;PA;2008;89
51;MT;2008;36
50;MS;2008;22
31;MG;2008;174
21;MA;2008;25
52;GO;2008;82
32;ES;2008;124
23;CE;2008;48
29;BA;2008;193
16;AP;2008;3
13;AM;2008;20
27;AL;2008;55
12;AC;2008;0
11;RO;2009;28
14;RR;2009;4
43;RS;2009;126
42;SC;2009;39
28;SE;2009;16
29;BA;2009;220
25;PB;2009;67
26;PE;2009;186
22;PI;2009;14
41;PR;2009;199
15;PA;2009;84
51;MT;2009;44
50;MS;2009;28
31;MG;2009;197
21;MA;2009;32
23;CE;2009;68
53;DF;2009;43
12;AC;2009;2
27;AL;2009;81
13;AM;2009;28
16;AP;2009;3
32;ES;2009;130
35;SP;2009;235
17;TO;2009;12
52;GO;2009;76
33;RJ;2009;199
24;RN;2009;30
17;TO;2010;9
26;PE;2010;152
22;PI;2010;16
41;PR;2010;189
33;RJ;2010;191
24;RN;2010;33
11;RO;2010;17
14;RR;2010;2
29;BA;2010;235
23;CE;2010;103
53;DF;2010;42
32;ES;2010;94
52;GO;2010;80
21;MA;2010;42
31;MG;2010;197
16;AP;2010;5
35;SP;2010;232
28;SE;2010;18
42;SC;2010;42
43;RS;2010;119
25;PB;2010;79
50;MS;2010;21
51;MT;2010;27
15;PA;2010;126
12;AC;2010;7
27;AL;2010;88
13;AM;2010;28
23;CE;2011;119
32;ES;2011;105
43;RS;2011;114
42;SC;2011;33
28;SE;2011;30
35;SP;2011;192
17;TO;2011;13
14;RR;2011;0
11;RO;2011;22
24;RN;2011;44
33;RJ;2011;177
41;PR;2011;139
22;PI;2011;10
26;PE;2011;143
25;PB;2011;108
15;PA;2011;106
51;MT;2011;34
50;MS;2011;35
31;MG;2011;220
21;MA;2011;51
52;GO;2011;129
12;AC;2011;5
27;AL;2011;94
13;AM;2011;32
16;AP;2011;9
29;BA;2011;250
53;DF;2011;44
14;RR;2012;3
15;PA;2012;119
51;MT;2012;37
50;MS;2012;13
31;MG;2012;216
21;MA;2012;41
52;GO;2012;133
32;ES;2012;106
25;PB;2012;89
26;PE;2012;116
22;PI;2012;18
41;PR;2012;166
33;RJ;2012;184
24;RN;2012;32
11;RO;2012;26
53;DF;2012;42
23;CE;2012;142
29;BA;2012;262
16;AP;2012;6
13;AM;2012;52
27;AL;2012;100
12;AC;2012;4
17;TO;2012;18
35;SP;2012;205
28;SE;2012;30
42;SC;2012;37
43;RS;2012;135
15;PA;2013;121
50;MS;2013;24
31;MG;2013;205
21;MA;2013;58
52;GO;2013;141
32;ES;2013;114
53;DF;2013;39
23;CE;2013;200
29;BA;2013;241
12;AC;2013;9
27;AL;2013;103
13;AM;2013;33
16;AP;2013;6
17;TO;2013;12
35;SP;2013;174
28;SE;2013;30
42;SC;2013;36
43;RS;2013;112
14;RR;2013;5
11;RO;2013;18
24;RN;2013;54
33;RJ;2013;185
41;PR;2013;124
22;PI;2013;22
26;PE;2013;139
