cod;nome;período;valor
32;ES;2006;1008
42;SC;2006;78
11;RO;2006;386
25;PB;2006;648
26;PE;2006;3632
41;PR;2006;474
51;MT;2006;605
31;MG;2006;2520
17;TO;2006;171
14;RR;2006;64
35;SP;2006;3121
50;MS;2006;342
16;AP;2006;176
33;RJ;2006;4339
52;GO;2006;985
13;AM;2006;551
23;CE;2006;907
15;PA;2006;1749
28;SE;2006;384
24;RN;2006;291
27;AL;2006;1012
12;AC;2006;94
22;PI;2006;329
53;DF;2006;537
14;RR;2007;75
29;BA;2007;2909
23;CE;2007;1283
50;MS;2007;341
33;RJ;2007;3952
25;PB;2007;704
53;DF;2007;550
43;RS;2007;411
31;MG;2007;2528
15;PA;2007;1841
28;SE;2007;350
32;ES;2007;1081
24;RN;2007;399
11;RO;2007;285
12;AC;2007;82
21;MA;2007;911
42;SC;2007;88
35;SP;2007;2417
51;MT;2007;561
17;TO;2007;164
26;PE;2007;3790
16;AP;2007;132
27;AL;2007;1179
52;GO;2007;970
13;AM;2007;605
41;PR;2007;575
22;PI;2007;285
13;AM;2008;711
41;PR;2008;640
27;AL;2008;1465
15;PA;2008;2445
26;PE;2008;3641
22;PI;2008;268
31;MG;2008;2407
33;RJ;2008;3365
24;RN;2008;510
50;MS;2008;339
43;RS;2008;439
11;RO;2008;298
51;MT;2008;630
14;RR;2008;69
42;SC;2008;100
12;AC;2008;69
21;MA;2008;1030
35;SP;2008;2265
28;SE;2008;383
52;GO;2008;1204
17;TO;2008;177
32;ES;2008;1123
53;DF;2008;644
23;CE;2008;1303
29;BA;2008;3876
16;AP;2008;183
25;PB;2008;852
28;SE;2009;454
13;AM;2009;786
11;RO;2009;338
14;RR;2009;66
50;MS;2009;374
27;AL;2009;1499
25;PB;2009;1069
53;DF;2009;692
29;BA;2009;4455
51;MT;2009;682
12;AC;2009;97
23;CE;2009;1280
17;TO;2009;208
33;RJ;2009;3237
52;GO;2009;1327
15;PA;2009;2558
31;MG;2009;2261
24;RN;2009;574
26;PE;2009;3208
42;SC;2009;107
22;PI;2009;296
32;ES;2009;1215
43;RS;2009;409
21;MA;2009;1143
16;AP;2009;158
41;PR;2009;619
35;SP;2009;2385
16;AP;2010;191
53;DF;2010;630
35;SP;2010;2219
33;RJ;2010;3484
23;CE;2010;1600
13;AM;2010;920
31;MG;2010;2256
22;PI;2010;299
21;MA;2010;1242
29;BA;2010;4781
25;PB;2010;1227
52;GO;2010;1403
11;RO;2010;364
43;RS;2010;398
14;RR;2010;93
28;SE;2010;533
50;MS;2010;336
51;MT;2010;667
27;AL;2010;1592
42;SC;2010;114
15;PA;2010;2998
17;TO;2010;250
12;AC;2010;83
24;RN;2010;582
32;ES;2010;1171
26;PE;2010;2803
41;PR;2010;619
11;RO;2011;290
42;SC;2011;123
51;MT;2011;679
12;AC;2011;88
25;PB;2011;1324
35;SP;2011;2293
52;GO;2011;1537
43;RS;2011;427
28;SE;2011;621
50;MS;2011;376
24;RN;2011;757
17;TO;2011;252
32;ES;2011;1105
33;RJ;2011;2933
53;DF;2011;723
41;PR;2011;599
23;CE;2011;1541
22;PI;2011;327
29;BA;2011;4402
15;PA;2011;2629
13;AM;2011;1065
31;MG;2011;2622
26;PE;2011;2790
16;AP;2011;163
27;AL;2011;1899
14;RR;2011;65
21;MA;2011;1255
31;MG;2012;2896
26;PE;2012;2805
43;RS;2012;475
16;AP;2012;200
35;SP;2012;2627
53;DF;2012;785
33;RJ;2012;2999
50;MS;2012;402
41;PR;2012;690
32;ES;2012;1205
17;TO;2012;266
27;AL;2012;1789
51;MT;2012;732
24;RN;2012;819
12;AC;2012;157
28;SE;2012;748
25;PB;2012;1176
11;RO;2012;338
14;RR;2012;93
52;GO;2012;1963
29;BA;2012;4989
22;PI;2012;413
13;AM;2012;1094
21;MA;2012;1459
15;PA;2012;2738
23;CE;2012;1811
42;SC;2012;156
13;AM;2013;955
12;AC;2013;165
27;AL;2013;1845
16;AP;2013;162
29;BA;2013;4709
23;CE;2013;2088
53;DF;2013;681
32;ES;2013;1182
52;GO;2013;2076
21;MA;2013;1788
51;MT;2013;798
50;MS;2013;360
31;MG;2013;3076
15;PA;2013;2830
25;PB;2013;1187
41;PR;2013;540
26;PE;2013;2572
22;PI;2013;451
33;RJ;2013;3247
24;RN;2013;1064
43;RS;2013;454
11;RO;2013;288
14;RR;2013;123
42;SC;2013;101
35;SP;2013;2459
28;SE;2013;829
17;TO;2013;235
42;SC;2014;138
11;RO;2014;386
26;PE;2014;2704
16;AP;2014;213
43;RS;2014;577
22;PI;2014;538
13;AM;2014;1038
24;RN;2014;1233
33;RJ;2014;3666
29;BA;2014;5095
23;CE;2014;2362
53;DF;2014;664
32;ES;2014;1206
52;GO;2014;1986
21;MA;2014;2048
51;MT;2014;946
35;SP;2014;2612
50;MS;2014;388
28;SE;2014;938
31;MG;2014;3153
17;TO;2014;267
15;PA;2014;2912
12;AC;2014;171
25;PB;2014;1244
27;AL;2014;1829
14;RR;2014;83
41;PR;2014;541
27;AL;2015;1566
17;TO;2015;342
28;SE;2015;1157
35;SP;2015;2336
42;SC;2015;185
14;RR;2015;138
11;RO;2015;397
43;RS;2015;601
24;RN;2015;1207
33;RJ;2015;3283
26;PE;2015;3173
41;PR;2015;611
25;PB;2015;1222
52;GO;2015;2087
32;ES;2015;1061
53;DF;2015;551
23;CE;2015;2118
13;AM;2015;1242
16;AP;2015;251
12;AC;2015;169
22;PI;2015;487
15;PA;2015;3138
31;MG;2015;3033
50;MS;2015;367
51;MT;2015;843
21;MA;2015;2003
29;BA;2015;5112
51;MT;2016;845
29;BA;2016;6132
12;AC;2016;288
52;GO;2016;2168
13;AM;2016;1231
53;DF;2016;569
17;TO;2016;426
21;MA;2016;1963
16;AP;2016;347
23;CE;2016;2363
33;RJ;2016;4076
22;PI;2016;563
24;RN;2016;1479
26;PE;2016;3618
32;ES;2016;943
43;RS;2016;707
41;PR;2016;619
27;AL;2016;1665
11;RO;2016;483
25;PB;2016;1099
28;SE;2016;1330
14;RR;2016;145
15;PA;2016;3597
42;SC;2016;213
31;MG;2016;3099
35;SP;2016;2017
50;MS;2016;369
35;SP;2017;2002
11;RO;2017;357
33;RJ;2017;4378
12;AC;2017;404
32;ES;2017;1098
13;AM;2017;1418
31;MG;2017;2885
14;RR;2017;169
29;BA;2017;6377
15;PA;2017;3858
16;AP;2017;328
27;AL;2017;1636
17;TO;2017;407
28;SE;2017;1168
25;PB;2017;1151
21;MA;2017;1855
22;PI;2017;509
23;CE;2017;4580
26;PE;2017;4462
24;RN;2017;1798
53;DF;2017;452
