cod;nome;período;valor
42;SC;2006;70
52;GO;2006;48
14;RR;2006;10
21;MA;2006;8
11;RO;2006;19
51;MT;2006;28
43;RS;2006;128
50;MS;2006;29
24;RN;2006;10
31;MG;2006;138
33;RJ;2006;219
15;PA;2006;21
22;PI;2006;4
25;PB;2006;9
26;PE;2006;37
41;PR;2006;196
53;DF;2006;9
12;AC;2006;6
27;AL;2006;6
16;AP;2006;3
12;AC;2007;8
25;PB;2007;8
42;SC;2007;60
32;ES;2007;32
23;CE;2007;27
11;RO;2007;8
35;SP;2007;396
24;RN;2007;11
15;PA;2007;26
29;BA;2007;27
26;PE;2007;36
13;AM;2007;7
31;MG;2007;131
52;GO;2007;51
28;SE;2007;9
50;MS;2007;39
16;AP;2007;4
53;DF;2007;13
51;MT;2007;41
14;RR;2007;8
27;AL;2007;11
41;PR;2007;193
22;PI;2007;9
33;RJ;2007;187
21;MA;2007;13
43;RS;2007;161
17;TO;2007;2
17;TO;2008;4
52;GO;2008;49
27;AL;2008;3
43;RS;2008;184
24;RN;2008;7
32;ES;2008;30
25;PB;2008;8
53;DF;2008;7
13;AM;2008;7
23;CE;2008;18
29;BA;2008;34
16;AP;2008;0
12;AC;2008;5
33;RJ;2008;133
42;SC;2008;74
28;SE;2008;8
15;PA;2008;27
11;RO;2008;16
35;SP;2008;451
26;PE;2008;45
31;MG;2008;133
22;PI;2008;6
50;MS;2008;38
41;PR;2008;244
51;MT;2008;27
14;RR;2008;9
21;MA;2008;12
50;MS;2009;40
22;PI;2009;7
24;RN;2009;17
26;PE;2009;42
41;PR;2009;274
42;SC;2009;82
43;RS;2009;186
25;PB;2009;10
17;TO;2009;8
12;AC;2009;6
15;PA;2009;23
11;RO;2009;15
13;AM;2009;7
31;MG;2009;132
35;SP;2009;413
51;MT;2009;38
14;RR;2009;11
21;MA;2009;19
52;GO;2009;45
27;AL;2009;2
28;SE;2009;9
32;ES;2009;32
53;DF;2009;14
23;CE;2009;25
29;BA;2009;32
16;AP;2009;2
33;RJ;2009;145
13;AM;2010;5
12;AC;2010;3
27;AL;2010;6
16;AP;2010;2
29;BA;2010;42
23;CE;2010;27
53;DF;2010;15
32;ES;2010;34
52;GO;2010;48
21;MA;2010;18
51;MT;2010;26
50;MS;2010;33
31;MG;2010;141
15;PA;2010;30
25;PB;2010;8
41;PR;2010;283
26;PE;2010;29
22;PI;2010;10
33;RJ;2010;128
24;RN;2010;13
