cod;nome;período;valor
13;AM;1999;203
29;BA;1999;520
23;CE;1999;497
53;DF;1999;420
32;ES;1999;1041
52;GO;1999;472
21;MA;1999;95
51;MT;1999;441
50;MS;1999;315
31;MG;1999;650
15;PA;1999;325
25;PB;1999;237
41;PR;1999;945
26;PE;1999;3401
22;PI;1999;55
33;RJ;1999;5607
24;RN;1999;123
43;RS;1999;995
11;RO;1999;298
14;RR;1999;54
42;SC;1999;160
35;SP;1999;7567
28;SE;1999;194
11;RO;2000;259
14;RR;2000;1159
42;SC;2000;407
35;SP;2000;648
28;SE;2000;633
17;TO;2000;477
12;AC;2000;35
27;AL;2000;234
13;AM;2000;437
16;AP;2000;43
29;BA;2000;31
23;CE;2000;89
53;DF;2000;129
32;ES;2000;96
52;GO;2000;603
21;MA;2000;138
31;MG;2000;451
50;MS;2000;3405
51;MT;2000;340
15;PA;2000;261
25;PB;2000;705
26;PE;2000;941
22;PI;2000;5744
41;PR;2000;1303
33;RJ;2000;9043
24;RN;2000;1015
43;RS;2000;196
11;RO;2001;343
14;RR;2001;1241
42;SC;2001;358
35;SP;2001;539
28;SE;2001;687
17;TO;2001;470
12;AC;2001;51
27;AL;2001;184
16;AP;2001;41
13;AM;2001;497
29;BA;2001;42
23;CE;2001;120
53;DF;2001;202
32;ES;2001;95
52;GO;2001;595
21;MA;2001;202
51;MT;2001;323
50;MS;2001;3748
31;MG;2001;575
15;PA;2001;347
25;PB;2001;1079
41;PR;2001;1461
26;PE;2001;939
22;PI;2001;5740
33;RJ;2001;10006
24;RN;2001;1165
43;RS;2001;244
27;AL;2002;186
24;RN;2002;1402
33;RJ;2002;8867
22;PI;2002;6308
26;PE;2002;1132
41;PR;2002;1907
25;PB;2002;1159
15;PA;2002;388
31;MG;2002;675
50;MS;2002;3453
51;MT;2002;393
21;MA;2002;186
52;GO;2002;692
32;ES;2002;110
53;DF;2002;239
23;CE;2002;76
29;BA;2002;45
13;AM;2002;661
16;AP;2002;43
12;AC;2002;63
43;RS;2002;281
11;RO;2002;371
14;RR;2002;1266
42;SC;2002;386
35;SP;2002;537
28;SE;2002;817
17;TO;2002;440
15;PA;2003;321
25;PB;2003;1520
41;PR;2003;2615
26;PE;2003;1107
22;PI;2003;6024
33;RJ;2003;9032
24;RN;2003;1627
43;RS;2003;384
11;RO;2003;348
14;RR;2003;1270
42;SC;2003;395
35;SP;2003;515
17;TO;2003;520
28;SE;2003;797
12;AC;2003;52
27;AL;2003;157
16;AP;2003;38
13;AM;2003;826
29;BA;2003;65
23;CE;2003;93
53;DF;2003;324
32;ES;2003;133
52;GO;2003;800
21;MA;2003;272
51;MT;2003;436
50;MS;2003;3580
31;MG;2003;740
25;PB;2004;1511
15;PA;2004;286
31;MG;2004;719
50;MS;2004;3155
51;MT;2004;431
21;MA;2004;228
52;GO;2004;865
29;BA;2004;69
13;AM;2004;927
16;AP;2004;30
27;AL;2004;213
32;ES;2004;123
53;DF;2004;332
12;AC;2004;42
23;CE;2004;94
17;TO;2004;476
28;SE;2004;937
42;SC;2004;363
43;RS;2004;345
24;RN;2004;1776
11;RO;2004;313
33;RJ;2004;7152
22;PI;2004;5852
26;PE;2004;1108
41;PR;2004;3035
35;SP;2004;418
14;RR;2004;1326
29;BA;2005;50
17;TO;2005;427
28;SE;2005;885
35;SP;2005;454
42;SC;2005;319
14;RR;2005;1359
11;RO;2005;342
43;RS;2005;359
24;RN;2005;1906
33;RJ;2005;5427
22;PI;2005;5639
26;PE;2005;1088
41;PR;2005;2895
25;PB;2005;1908
15;PA;2005;306
31;MG;2005;873
50;MS;2005;3312
51;MT;2005;507
21;MA;2005;256
52;GO;2005;945
32;ES;2005;140
53;DF;2005;468
23;CE;2005;72
13;AM;2005;1139
16;AP;2005;26
27;AL;2005;251
12;AC;2005;35
50;MS;2006;3395
35;SP;2006;474
42;SC;2006;353
