cod;nome;período;valor
25;PB;2019;1.58
17;TO;2019;1.7
35;SP;2019;1.71
29;BA;2019;1.94
33;RJ;2019;1.99
14;RR;2019;19.4
31;MG;2019;2.03
15;PA;2019;2.4
28;SE;2019;1.2
24;RN;2019;1.47
23;CE;2019;1.52
26;PE;2019;2.71
53;DF;2019;2.72
21;MA;2019;2.73
52;GO;2019;3.15
42;SC;2019;2.88
27;AL;2019;0
51;MT;2020;4.6
11;RO;2020;4.03
12;AC;2020;7.23
13;AM;2020;5.74
14;RR;2020;27
15;PA;2020;2.85
16;AP;2020;1.2
17;TO;2020;3.62
21;MA;2020;2.48
22;PI;2020;3.12
23;CE;2020;1.6
24;RN;2020;1.81
25;PB;2020;2.36
26;PE;2020;2.57
27;AL;2020;0
28;SE;2020;2.59
29;BA;2020;2.84
31;MG;2020;2.41
32;ES;2020;2
33;RJ;2020;2.01
35;SP;2020;1.69
41;PR;2020;3.74
42;SC;2020;2.19
43;RS;2020;3.46
50;MS;2020;5.08
52;GO;2020;2.71
53;DF;2020;2.34
16;AP;2021;0
14;RR;2021;10.4
13;AM;2021;6.94
12;AC;2021;2.59
11;RO;2021;6.48
50;MS;2021;3.81
43;RS;2021;3.82
42;SC;2021;2.63
51;MT;2021;3.61
41;PR;2021;3.09
35;SP;2021;1.42
33;RJ;2021;2.47
32;ES;2021;3.32
31;MG;2021;1.9
29;BA;2021;3.24
28;SE;2021;1.08
27;AL;2021;0
26;PE;2021;2.73
25;PB;2021;2.19
24;RN;2021;1.35
23;CE;2021;2.71
22;PI;2021;3.9
21;MA;2021;2.59
52;GO;2021;3.75
53;DF;2021;2.83
17;TO;2021;7.89
15;PA;2021;2.12
11;RO;2022;6.17
35;SP;2022;1.46
33;RJ;2022;2.11
32;ES;2022;2.85
31;MG;2022;2.28
29;BA;2022;2.53
28;SE;2022;1.32
27;AL;2022;0.8
26;PE;2022;2.43
25;PB;2022;2.09
24;RN;2022;1.76
23;CE;2022;1.98
22;PI;2022;2.07
21;MA;2022;1.5
17;TO;2022;2.17
16;AP;2022;0
15;PA;2022;2.02
14;RR;2022;23.91
13;AM;2022;5.53
12;AC;2022;5.32
41;PR;2022;4.31
42;SC;2022;2.55
43;RS;2022;4.15
50;MS;2022;4.54
51;MT;2022;4.36
52;GO;2022;3.78
53;DF;2022;1.21
