cod;nome;período;valor
15;PA;2008;13.73
26;PE;2008;13.28
41;PR;2008;33.98
33;RJ;2008;21.16
11;RO;2008;24.28
14;RR;2008;33.19
43;RS;2008;20.32
42;SC;2008;12.28
28;SE;2008;10.07
35;SP;2008;13.07
17;TO;2008;12.82
25;PB;2008;3.58
23;CE;2009;7.54
53;DF;2009;10.88
12;AC;2009;10.06
32;ES;2009;15.62
52;GO;2009;17.37
21;MA;2009;11.1
31;MG;2009;11.76
50;MS;2009;26.22
51;MT;2009;22.15
15;PA;2009;13.03
25;PB;2009;3.71
26;PE;2009;11.76
22;PI;2009;8.24
41;PR;2009;37.87
33;RJ;2009;19.31
24;RN;2009;12.4
11;RO;2009;26.82
14;RR;2009;36.02
43;RS;2009;19.1
42;SC;2009;12.51
13;AM;2009;6.83
28;SE;2009;11
35;SP;2009;13.28
17;TO;2009;16.36
16;AP;2009;6.92
29;BA;2009;9.83
27;AL;2009;6.54
11;RO;2010;25.46
12;AC;2010;16.56
27;AL;2010;6.2
13;AM;2010;10.26
16;AP;2010;18.39
53;DF;2010;8.74
29;BA;2010;11.29
23;CE;2010;11.08
32;ES;2010;16.21
52;GO;2010;16.02
21;MA;2010;10.51
31;MG;2010;10.15
50;MS;2010;21.68
51;MT;2010;22
15;PA;2010;15.99
28;SE;2010;9.01
25;PB;2010;4
26;PE;2010;8.2
22;PI;2010;7.85
41;PR;2010;36.85
33;RJ;2010;20.88
24;RN;2010;9.37
14;RR;2010;11.98
43;RS;2010;17.32
42;SC;2010;12.07
35;SP;2010;11.62
17;TO;2010;11.35
41;PR;2011;34.4
12;AC;2011;8.94
27;AL;2011;9.08
13;AM;2011;17.44
16;AP;2011;18.55
29;BA;2011;12.82
23;CE;2011;9.6
53;DF;2011;9.22
32;ES;2011;14.49
52;GO;2011;17.67
21;MA;2011;14.33
31;MG;2011;12.9
50;MS;2011;19.46
51;MT;2011;23.21
15;PA;2011;14.47
25;PB;2011;5.83
26;PE;2011;7.1
22;PI;2011;7.62
33;RJ;2011;18.26
24;RN;2011;11.58
11;RO;2011;19.8
14;RR;2011;13.12
43;RS;2011;16.99
42;SC;2011;11.93
28;SE;2011;9.43
35;SP;2011;11.08
17;TO;2011;16.06
29;BA;2012;14.24
43;RS;2012;19.56
42;SC;2012;11.29
28;SE;2012;13.11
35;SP;2012;12.32
17;TO;2012;17.52
51;MT;2012;22.4
25;PB;2012;6.64
26;PE;2012;5.93
22;PI;2012;7.36
12;AC;2012;9.92
27;AL;2012;10.8
13;AM;2012;18.46
16;AP;2012;17.16
50;MS;2012;18.55
31;MG;2012;13.7
21;MA;2012;14.44
52;GO;2012;23.8
32;ES;2012;11.91
53;DF;2012;8.13
14;RR;2012;41.21
23;CE;2012;9.28
41;PR;2012;34.16
33;RJ;2012;18.3
15;PA;2012;15.73
24;RN;2012;14.08
11;RO;2012;24.17
35;SP;2013;11.22
12;AC;2013;13.47
27;AL;2013;14.52
13;AM;2013;20.96
16;AP;2013;18.62
29;BA;2013;12.34
23;CE;2013;10.25
53;DF;2013;6.39
32;ES;2013;15.24
52;GO;2013;26.11
21;MA;2013;15.22
31;MG;2013;14.2
50;MS;2013;19.38
51;MT;2013;23.79
15;PA;2013;17.19
25;PB;2013;6.95
26;PE;2013;7.17
22;PI;2013;9.18
41;PR;2013;30.12
33;RJ;2013;19.29
24;RN;2013;14.93
11;RO;2013;26.66
14;RR;2013;63.92
43;RS;2013;18.97
42;SC;2013;11.59
28;SE;2013;14.75
17;TO;2013;21.71
16;AP;2014;8.72
22;PI;2014;6.29
27;AL;2014;8.89
12;AC;2014;26.84
13;AM;2014;14.07
29;BA;2014;13.32
23;CE;2014;10.68
53;DF;2014;9.61
32;ES;2014;15.5
52;GO;2014;25.66
21;MA;2014;18.96
31;MG;2014;13.5
50;MS;2014;21.83
51;MT;2014;28.64
15;PA;2014;14.88
25;PB;2014;5.85
26;PE;2014;12.78
41;PR;2014;30
33;RJ;2014;19.84
24;RN;2014;16.15
11;RO;2014;27.5
14;RR;2014;56.54
43;RS;2014;22.07
42;SC;2014;12.35
28;SE;2014;15.98
35;SP;2014;11
17;TO;2014;21.7
26;PE;2015;13.87
22;PI;2015;9.21
41;PR;2015;28.74
33;RJ;2015;18.63
24;RN;2015;11.34
11;RO;2015;25.87
14;RR;2015;43.72
43;RS;2015;23.88
42;SC;2015;12.49
28;SE;2015;15.12
35;SP;2015;9.61
17;TO;2015;30.27
52;GO;2015;26.37
21;MA;2015;21.98
31;MG;2015;12.69
50;MS;2015;19.19
51;MT;2015;23
15;PA;2015;14.07
25;PB;2015;6.12
53;DF;2015;11.18
23;CE;2015;9.01
29;BA;2015;12.37
16;AP;2015;8.32
13;AM;2015;17.58
27;AL;2015;6.54
12;AC;2015;21.65
32;ES;2015;11.9
35;SP;2016;9.12
12;AC;2016;28.78
27;AL;2016;4.08
13;AM;2016;13.67
16;AP;2016;7.79
29;BA;2016;15.59
23;CE;2016;8.32
53;DF;2016;11.29
32;ES;2016;9.3
52;GO;2016;25.91
21;MA;2016;19.62
31;MG;2016;13.55
50;MS;2016;21.03
51;MT;2016;22.62
15;PA;2016;16.87
25;PB;2016;5.83
26;PE;2016;17.84
22;PI;2016;6.97
41;PR;2016;30.63
33;RJ;2016;20.47
24;RN;2016;16.04
11;RO;2016;33.03
14;RR;2016;38.3
43;RS;2016;26.17
42;SC;2016;12.6
28;SE;2016;15.21
17;TO;2016;28.89
14;RR;2017;47.37
12;AC;2017;47.07
27;AL;2017;3.72
13;AM;2017;18.19
16;AP;2017;15.36
29;BA;2017;15.93
23;CE;2017;12.73
53;DF;2017;10.41
32;ES;2017;11.72
52;GO;2017;22.75
21;MA;2017;13.57
31;MG;2017;12.76
50;MS;2017;20.12
51;MT;2017;22.47
15;PA;2017;20.39
25;PB;2017;7.07
26;PE;2017;21.26
22;PI;2017;8.3
41;PR;2017;26.46
33;RJ;2017;22.06
24;RN;2017;15.09
11;RO;2017;25.36
43;RS;2017;27.08
42;SC;2017;13.55
28;SE;2017;15.88
35;SP;2017;8.65
17;TO;2017;27.12
31;MG;2018;9.9
32;ES;2018;8.72
33;RJ;2018;20.62
35;SP;2018;6.9
41;PR;2018;23.12
42;SC;2018;11.71
43;RS;2018;22.23
50;MS;2018;16.93
51;MT;2018;19.18
52;GO;2018;21.39
53;DF;2018;9.92
23;CE;2018;14.75
11;RO;2018;21.87
24;RN;2018;16.5
25;PB;2018;4.91
26;PE;2018;18.21
27;AL;2018;2.84
28;SE;2018;11.69
29;BA;2018;15.37
21;MA;2018;13.26
17;TO;2018;25.9
16;AP;2018;16.94
15;PA;2018;18.59
22;PI;2018;7.04
12;AC;2018;25.72
13;AM;2018;15.74
14;RR;2018;63.83
12;AC;2019;20.19
11;RO;2019;21.79
13;AM;2019;27.39
14;RR;2019;43.65
15;PA;2019;13.34
16;AP;2019;5.66
17;TO;2019;22.37
21;MA;2019;14.09
22;PI;2019;8.6
23;CE;2019;6.66
24;RN;2019;9.35
25;PB;2019;4.26
26;PE;2019;16.99
27;AL;2019;1.03
28;SE;2019;8.04
29;BA;2019;11.33
31;MG;2019;8.89
32;ES;2019;6.6
33;RJ;2019;11.84
35;SP;2019;5.94
41;PR;2019;20.07
42;SC;2019;9.93
43;RS;2019;18
50;MS;2019;14.89
51;MT;2019;17.97
52;GO;2019;18.21
53;DF;2019;8.16
50;MS;2020;14
43;RS;2020;16.7
42;SC;2020;8.94
41;PR;2020;19.9
35;SP;2020;6.06
33;RJ;2020;14.57
32;ES;2020;8.93
31;MG;2020;9.17
29;BA;2020;13.97
28;SE;2020;11.2
27;AL;2020;1.1
26;PE;2020;18.54
25;PB;2020;6.45
24;RN;2020;9.1
23;CE;2020;9.2
22;PI;2020;12.35
21;MA;2020;17.39
17;TO;2020;23.39
16;AP;2020;12.75
15;PA;2020;12.71
14;RR;2020;51.69
13;AM;2020;22.11
12;AC;2020;23.82
51;MT;2020;19.52
52;GO;2020;17.51
53;DF;2020;10
11;RO;2020;17.87
53;DF;2021;7.21
11;RO;2021;24.25
12;AC;2021;13.28
13;AM;2021;23.29
14;RR;2021;42.95
15;PA;2021;10.98
16;AP;2021;7.41
17;TO;2021;21.34
21;MA;2021;16.94
22;PI;2021;11.94
23;CE;2021;10.33
24;RN;2021;7.55
25;PB;2021;6.84
26;PE;2021;18.16
27;AL;2021;1.22
28;SE;2021;8.99
29;BA;2021;13.68
31;MG;2021;7.77
32;ES;2021;10.28
33;RJ;2021;14.42
35;SP;2021;5.49
41;PR;2021;18.26
42;SC;2021;8.82
43;RS;2021;15.14
50;MS;2021;13.04
51;MT;2021;19.56
52;GO;2021;15.97
11;RO;2022;23.92
12;AC;2022;14.63
13;AM;2022;21.64
14;RR;2022;43.28
15;PA;2022;13
16;AP;2022;5.02
17;TO;2022;18.29
21;MA;2022;12.86
22;PI;2022;12.43
23;CE;2022;9.02
24;RN;2022;9.13
25;PB;2022;10.7
26;PE;2022;15.54
27;AL;2022;1.93
28;SE;2022;6.89
29;BA;2022;14.68
