cod;nome;período;valor
33;RJ;1997;88.1
35;SP;1997;29
41;PR;1997;18.3
42;SC;1997;8.26
43;RS;1997;21.4
50;MS;1997;45.8
51;MT;1997;33.6
52;GO;1997;16.6
53;DF;1997;44.6
29;BA;1998;11.9
24;RN;1998;10.2
25;PB;1998;16.4
26;PE;1998;95
27;AL;1998;29.4
28;SE;1998;12
31;MG;1998;9.3
32;ES;1998;74
33;RJ;1998;84.6
35;SP;1998;34
41;PR;1998;19.4
42;SC;1998;6.79
43;RS;1998;19.7
50;MS;1998;37.5
51;MT;1998;40.6
52;GO;1998;16.4
53;DF;1998;47.5
23;CE;1998;13.3
22;PI;1998;2.63
21;MA;1998;4.54
17;TO;1998;11.4
16;AP;1998;30.2
15;PA;1998;13.9
14;RR;1998;34.2
13;AM;1998;16.2
12;AC;1998;20.4
11;RO;1998;44
23;CE;1999;14.3
22;PI;1999;4.1
21;MA;1999;3.52
17;TO;1999;11
42;SC;1999;6.27
16;AP;1999;24.8
15;PA;1999;10.8
14;RR;1999;39.2
13;AM;1999;15.6
12;AC;1999;4.5
11;RO;1999;44.5
24;RN;1999;9.48
43;RS;1999;20.2
50;MS;1999;30.9
51;MT;1999;35.9
52;GO;1999;19.4
53;DF;1999;44.4
25;PB;1999;14.5
26;PE;1999;92.9
27;AL;1999;26.6
28;SE;1999;23.1
29;BA;1999;8.12
31;MG;1999;7.58
32;ES;1999;71.2
33;RJ;1999;84.3
35;SP;1999;42.8
41;PR;1999;20.3
13;AM;2000;16.06
22;PI;2000;10.4
24;RN;2000;12.17
42;SC;2000;16.09
17;TO;2000;24.63
41;PR;2000;24.88
43;RS;2000;28.91
28;SE;2000;35.8
14;RR;2000;46.69
11;RO;2000;48.36
33;RJ;2000;85.81
35;SP;2000;58.65
25;PB;2000;31.52
15;PA;2000;13.37
51;MT;2000;6.75
50;MS;2000;7.15
31;MG;2000;20.08
21;MA;2000;11.68
52;GO;2000;48.82
32;ES;2000;79.81
53;DF;2000;37.92
23;CE;2000;22.93
29;BA;2000;14.54
16;AP;2000;14.4
26;PE;2000;9.83
27;AL;2000;4.43
12;AC;2000;21.1
16;AP;2001;14.16
43;RS;2001;32.8
27;AL;2001;37.78
35;SP;2001;46.49
21;MA;2001;15.75
29;BA;2001;15.88
51;MT;2001;57.65
42;SC;2001;15.95
24;RN;2001;16.63
12;AC;2001;79
28;SE;2001;12.32
13;AM;2001;18.89
50;MS;2001;52.83
52;GO;2001;45.24
32;ES;2001;8.77
53;DF;2001;39.86
31;MG;2001;19.22
23;CE;2001;22.55
25;PB;2001;23.93
15;PA;2001;24.32
17;TO;2001;26.4
14;RR;2001;15.64
26;PE;2001;6.6
41;PR;2001;39.67
33;RJ;2001;93.44
11;RO;2001;6.85
22;PI;2001;14.91
11;RO;2002;46.23
51;MT;2002;7.55
50;MS;2002;68.48
27;AL;2002;49.35
14;RR;2002;45.99
52;GO;2002;41.63
17;TO;2002;19.45
35;SP;2002;41.55
28;SE;2002;22.76
42;SC;2002;20.57
43;RS;2002;34.78
24;RN;2002;12.84
33;RJ;2002;86.02
41;PR;2002;28.47
22;PI;2002;16.41
26;PE;2002;85.19
25;PB;2002;22.76
15;PA;2002;11.94
